широта;долгота;скорость;ускорение по Z;ускорение по X;ускорение по Y;Угол наклона
43.499376;132.25158;37.8;-0.03;0.31;-0.0;0.2
43.49944;132.251676;38.2;-0.01;0.1;-0.0;0.9
43.499504;132.251773;36.5;-0.02;-0.46;0.0;0.2
43.499566;132.251866;37.5;-0.03;0.26;0.0;1.5
43.499629;132.251961;37.8;-0.04;0.09;0.0;1.0
43.499693;132.252056;39.0;0.01;0.33;-0.0;-0.1
43.499759;132.252155;39.9;-0.02;0.26;0.0;-1.2
43.499827;132.252256;39.7;-0.01;-0.07;0.0;-1.4
43.499894;132.252357;40.1;-0.03;0.11;-0.0;-0.6
43.499961;132.252459;39.2;-0.02;-0.24;-0.0;-0.3
43.500028;132.252558;39.6;-0.01;0.11;0.0;1.3
43.500095;132.252658;38.7;0.02;-0.24;0.0;1.2
43.50016;132.252757;39.1;-0.05;0.09;-0.0;-0.7
43.500226;132.252856;40.6;0.0;0.42;0.0;1.1
43.500295;132.252958;39.6;-0.01;-0.26;0.0;-0.1
43.500362;132.253059;37.8;0.03;-0.5;-0.0;-1.2
43.500426;132.253155;29.8;-0.03;-2.23;-0.0;-0.6
43.500476;132.25323;26.2;-0.02;-1.0;-0.0;0.7
43.50052;132.253297;25.0;-0.01;-0.34;0.0;0.1
43.500562;132.25336;27.5;-0.02;0.71;0.0;1.3
43.500609;132.25343;25.5;-0.05;-0.55;-0.0;0.2
43.500652;132.253495;24.4;0.01;-0.31;-0.0;-0.6
43.500693;132.253557;27.9;0.02;0.97;0.0;-0.1
43.500741;132.253627;25.8;-0.05;-0.59;0.0;-1.0
43.500784;132.253693;24.9;0.01;-0.25;-0.0;0.1
43.500826;132.253756;27.8;-0.03;0.8;-0.0;-0.6
43.500873;132.253827;25.7;-0.02;-0.59;0.0;-0.9
43.500917;132.253892;25.3;-0.05;-0.12;0.0;-0.4
43.50096;132.253956;24.6;-0.03;-0.18;-0.0;0.3
43.501001;132.254018;24.5;0.02;-0.02;-0.0;0.3
43.501043;132.25408;27.2;-0.04;0.73;0.0;0.5
43.501088;132.254149;25.1;-0.02;-0.58;-0.0;-0.1
43.501131;132.254213;27.7;-0.02;0.74;-0.18;0.1
43.501178;132.254283;25.6;-0.0;-0.59;0.06;0.0
43.501226;132.254342;24.5;0.02;-0.31;0.91;5.7
43.50126;132.25441;26.0;-0.07;0.42;1.2;7.6
43.501288;132.254491;24.5;0.02;-0.42;0.45;2.5
43.501308;132.254571;23.5;-0.03;-0.27;-0.16;-0.6
43.501334;132.254644;26.3;-0.01;0.78;-0.19;-0.5
43.501362;132.254726;28.5;-0.08;0.6;-0.0;1.8
43.501392;132.254815;30.9;-0.05;0.65;0.0;-0.3
43.501425;132.254911;33.1;0.03;0.61;-0.0;0.5
43.50146;132.255014;33.9;-0.03;0.24;-0.0;-1.0
43.501497;132.25512;34.7;-0.0;0.21;0.0;0.6
43.501534;132.255228;35.3;-0.03;0.19;0.0;-0.5
43.501571;132.255338;35.9;0.01;0.17;-0.0;0.6
43.50161;132.255449;37.3;-0.0;0.37;-0.0;-1.3
43.50165;132.255565;36.4;-0.05;-0.25;-0.0;1.0
43.501689;132.255679;35.2;-0.03;-0.32;0.0;-0.2
43.501726;132.255788;37.3;0.06;0.59;0.0;1.0
43.501766;132.255905;37.9;0.0;0.16;0.0;0.5
43.501807;132.256023;35.7;0.03;-0.61;-0.0;0.7
43.501845;132.256134;36.6;-0.03;0.25;-0.0;0.1
43.501884;132.256248;37.4;-0.01;0.22;-0.0;-0.0
43.501924;132.256364;38.9;-0.04;0.41;0.0;1.1
43.501965;132.256485;37.7;0.0;-0.33;0.0;-0.1
43.502006;132.256602;35.8;-0.02;-0.52;-0.0;0.3
43.502044;132.256714;36.5;-0.02;0.2;-0.0;0.9
43.502083;132.256827;37.0;-0.03;0.13;0.0;0.5
43.502122;132.256943;36.2;0.02;-0.22;0.0;-1.4
43.502161;132.257055;28.5;0.02;-2.15;-0.0;-0.6
43.502192;132.257144;25.7;-0.0;-0.77;0.0;-0.2
43.502219;132.257224;27.9;-0.02;0.62;0.0;-0.9
43.502249;132.257311;25.2;-0.01;-0.75;-0.0;-1.0
43.502276;132.257389;27.7;-0.03;0.69;-0.0;-0.2
43.502305;132.257475;25.8;-0.01;-0.54;0.0;-1.3
43.502333;132.257555;24.6;-0.03;-0.33;0.0;0.5
43.502359;132.257632;27.9;-0.06;0.92;0.0;-1.3
43.502389;132.257719;25.0;-0.03;-0.8;0.0;-0.4
43.502416;132.257797;27.0;-0.05;0.57;-0.0;0.7
43.502445;132.257881;25.1;0.01;-0.55;-0.0;-0.3
43.502471;132.257959;27.5;-0.02;0.66;-0.0;-0.6
43.502501;132.258044;25.7;-0.04;-0.48;0.0;-1.7
43.502528;132.258124;24.4;-0.05;-0.37;0.0;-0.6
43.502554;132.2582;25.5;-0.0;0.3;-0.0;0.8
43.502581;132.25828;27.0;-0.03;0.42;0.0;0.1
43.50261;132.258364;24.9;-0.0;-0.58;-0.1;-1.2
43.502637;132.258441;26.3;-0.03;0.4;0.06;1.1
43.502668;132.258521;24.5;0.0;-0.51;0.85;4.3
43.502689;132.258598;26.9;-0.06;0.65;1.35;8.1
43.502696;132.25869;24.9;0.05;-0.55;0.55;3.3
43.502697;132.258776;25.9;-0.02;0.29;-0.17;-0.9
43.502704;132.258865;27.2;-0.01;0.36;-0.19;-0.5
43.502711;132.258958;29.0;0.0;0.49;-0.0;0.4
43.502719;132.259057;30.5;-0.01;0.43;-0.0;1.2
43.502728;132.259162;31.1;0.01;0.16;0.0;-0.7
43.502737;132.259268;32.3;-0.02;0.34;0.0;1.5
43.502746;132.259378;30.3;0.01;-0.55;-0.0;0.7
43.502754;132.259482;31.1;-0.0;0.21;0.0;0.4
43.502763;132.259588;32.1;-0.02;0.29;-0.0;0.2
43.502771;132.259698;32.8;-0.03;0.2;-0.0;0.3
43.502781;132.259811;32.0;-0.05;-0.22;0.0;-0.2
43.502789;132.25992;32.3;-0.03;0.06;0.0;0.6
43.502798;132.260031;32.8;-0.05;0.15;-0.0;-0.4
43.502807;132.260143;33.2;0.0;0.12;-0.0;0.3
43.502817;132.260257;33.7;-0.03;0.14;0.0;-2.3
43.502826;132.260372;31.4;-0.01;-0.65;0.0;-1.4
43.502835;132.260479;32.1;-0.08;0.19;-0.0;0.7
43.502844;132.260589;33.0;-0.02;0.25;-0.0;1.2
43.502853;132.260702;32.1;0.02;-0.24;0.0;0.6
43.502862;132.260812;33.1;-0.07;0.29;-0.0;-0.5
43.502871;132.260925;32.2;-0.04;-0.26;-0.0;0.5
43.50288;132.261035;31.1;-0.06;-0.3;0.0;-1.4
43.502889;132.261142;32.2;-0.05;0.29;-0.0;0.8
43.502897;132.261252;33.2;-0.03;0.29;-0.0;0.6
43.502907;132.261366;31.0;-0.04;-0.63;0.0;-1.4
43.502915;132.261472;25.6;-0.0;-1.5;0.0;-0.1
43.502922;132.261559;27.2;-0.04;0.44;-0.0;-0.3
43.50293;132.261652;27.8;-0.03;0.18;-0.0;0.1
43.502938;132.261747;24.9;-0.1;-0.81;-0.0;-0.9
43.502945;132.261833;26.9;-0.08;0.55;-0.0;-0.6
43.502952;132.261925;27.2;-0.08;0.09;-0.0;-0.9
43.50296;132.262018;24.6;-0.03;-0.73;0.0;-0.1
43.502966;132.262102;26.0;0.0;0.4;0.0;-0.4
43.502974;132.262191;27.5;-0.06;0.41;-0.0;0.0
43.502981;132.262285;24.9;-0.02;-0.73;-0.0;-1.3
43.502988;132.26237;27.4;-0.01;0.71;0.0;-1.0
43.502996;132.262464;24.8;-0.03;-0.73;-0.0;0.5
43.503003;132.262549;26.4;-0.04;0.46;-0.0;-1.2
43.50301;132.262639;27.9;-0.04;0.42;0.0;-0.1
43.503018;132.262735;25.5;-0.06;-0.67;0.0;-0.9
43.503025;132.262822;27.5;-0.06;0.53;-0.0;-0.3
43.503032;132.262916;24.5;-0.07;-0.82;-0.06;-0.9
43.503039;132.263;25.0;-0.09;0.14;-0.14;-1.3
43.503048;132.263085;26.1;-0.03;0.31;0.43;3.7
43.503058;132.263174;27.6;-0.06;0.4;1.35;8.2
43.50305;132.263267;25.0;-0.02;-0.73;0.86;4.0
43.503032;132.26335;23.4;-0.05;-0.43;-0.06;-1.3
43.503021;132.263429;24.3;-0.04;0.24;-0.17;0.2
43.50301;132.263511;25.0;-0.05;0.21;0.0;-0.1
43.502999;132.263596;26.9;-0.04;0.52;-0.0;-0.6
43.502986;132.263687;27.2;-0.01;0.08;-0.0;1.5
43.502974;132.263779;27.7;-0.09;0.16;0.0;0.7
43.502961;132.263873;28.6;0.04;0.23;0.0;-1.0
43.502948;132.263969;28.5;-0.03;-0.02;0.0;0.6
43.502935;132.264066;29.6;-0.01;0.32;0.0;0.3
43.502921;132.264166;30.2;-0.02;0.15;-0.0;1.3
43.502907;132.264268;28.7;0.01;-0.41;-0.0;0.2
43.502894;132.264366;29.6;-0.02;0.24;-0.0;-1.3
43.502881;132.264466;28.4;-0.02;-0.33;-0.0;-0.8
43.502868;132.264562;29.2;-0.01;0.22;-0.0;1.1
43.502854;132.264661;28.0;0.03;-0.33;0.0;-0.3
43.502841;132.264756;28.3;-0.01;0.07;0.0;-0.8
43.502828;132.264852;28.6;0.07;0.09;0.0;-0.5
43.502815;132.264948;29.6;0.03;0.28;-0.0;1.9
43.502802;132.265049;28.4;0.03;-0.33;0.0;2.0
43.502788;132.265145;27.0;-0.02;-0.39;-0.0;0.1
43.502776;132.265236;26.0;-0.04;-0.26;-0.0;-0.7
43.502764;132.265324;26.6;-0.01;0.16;0.0;0.1
43.502752;132.265414;27.5;-0.04;0.24;0.0;0.1
43.502739;132.265508;26.6;0.02;-0.26;-0.0;0.0
43.502727;132.265598;27.7;-0.04;0.32;-0.0;0.2
43.502714;132.265691;27.4;0.01;-0.1;0.0;-0.3
43.502702;132.265784;27.9;-0.03;0.16;0.0;-0.3
43.502689;132.265879;27.6;0.04;-0.1;-0.0;0.6
43.502676;132.265972;27.9;-0.06;0.09;-0.0;1.8
43.502663;132.266066;27.7;-0.02;-0.06;0.0;1.2
43.502651;132.26616;26.3;-0.01;-0.38;-0.0;-0.2
43.502639;132.266249;26.5;-0.07;0.06;-0.0;0.6
43.502626;132.266339;27.2;-0.02;0.18;0.0;-0.9
43.502614;132.266431;28.1;-0.05;0.27;-0.0;1.6
43.502601;132.266526;29.8;-0.03;0.47;-0.0;-1.0
43.502587;132.266627;24.9;-0.03;-1.35;0.0;-0.3
43.502576;132.266711;26.2;0.0;0.36;0.0;1.3
43.502564;132.2668;27.0;-0.01;0.22;-0.0;0.4
43.502551;132.266892;25.7;-0.02;-0.38;-0.0;1.1
43.502539;132.266979;26.4;-0.03;0.22;-0.0;-0.2
43.502527;132.267068;27.8;-0.08;0.37;0.0;-0.7
43.502515;132.267162;26.9;-0.06;-0.23;0.0;0.8
43.502502;132.267253;27.9;-0.14;0.25;-0.0;-0.1
43.502489;132.267348;25.0;-0.08;-0.8;-0.0;-0.7
43.502478;132.267432;25.6;-0.04;0.18;0.0;-0.4
43.502466;132.267519;27.3;-0.07;0.46;-0.0;1.3
43.502454;132.267611;26.5;-0.01;-0.21;-0.0;-0.5
43.502441;132.267701;26.5;-0.02;-0.02;0.0;-1.7
43.502429;132.267791;26.7;-0.04;0.06;0.0;0.3
43.502417;132.267881;27.6;0.05;0.25;-0.0;0.6
43.502404;132.267974;26.1;-0.04;-0.41;-0.02;0.3
43.502392;132.268063;26.9;-0.04;0.22;-0.16;-0.2
43.502381;132.268154;27.4;-0.02;0.13;0.29;3.4
43.502373;132.268247;27.3;-0.0;-0.01;1.18;7.4
43.502346;132.268334;25.5;-0.03;-0.49;0.74;4.1
43.502315;132.268411;24.1;-0.07;-0.39;-0.14;-0.9
43.502291;132.268487;25.0;-0.02;0.23;-0.18;-1.4
43.502266;132.268566;26.9;-0.02;0.53;0.0;0.9
43.502239;132.26865;27.9;-0.01;0.29;-0.0;0.7
43.502211;132.268738;26.9;-0.01;-0.29;-0.0;-0.6
43.502184;132.268823;26.5;-0.01;-0.12;0.0;1.9
43.502157;132.268907;27.3;-0.06;0.25;0.0;-0.3
43.50213;132.268993;27.6;-0.02;0.07;0.0;0.7
43.502102;132.26908;26.3;-0.05;-0.35;-0.0;-0.5
43.502076;132.269163;27.7;-0.03;0.37;-0.0;-0.2
43.502048;132.26925;27.7;0.02;-0.0;0.0;0.3
43.50202;132.269337;28.6;-0.04;0.27;-0.0;1.6
43.501991;132.269428;28.7;0.05;0.03;0.0;-0.1
43.501963;132.269518;30.4;-0.02;0.47;0.0;-0.1
43.501932;132.269614;30.1;0.0;-0.09;-0.0;-1.9
43.501902;132.269709;28.5;0.02;-0.45;-0.0;-0.3
43.501873;132.269799;29.4;-0.0;0.25;0.0;1.3
43.501844;132.269892;28.3;-0.0;-0.29;-0.0;-0.2
43.501815;132.269981;29.2;0.02;0.23;0.0;-0.5
43.501786;132.270073;29.0;0.03;-0.04;0.0;0.7
43.501757;132.270165;29.5;-0.0;0.13;0.0;0.7
43.501727;132.270258;28.5;-0.04;-0.28;-0.0;-0.9
43.501699;132.270347;29.4;-0.04;0.25;-0.0;-0.2
43.501669;132.27044;28.0;0.02;-0.39;0.0;-2.5
43.501641;132.270528;28.5;-0.04;0.16;0.0;1.1
43.501613;132.270618;29.1;-0.02;0.15;0.0;1.1
43.501583;132.27071;30.1;-0.02;0.28;-0.0;-0.4
43.501553;132.270805;27.7;-0.03;-0.67;-0.0;1.6
43.501525;132.270892;28.4;-0.01;0.2;0.0;-0.8
43.501497;132.270982;28.3;-0.03;-0.02;0.0;0.0
43.501468;132.271071;29.7;-0.05;0.37;0.0;0.3
43.501439;132.271165;28.7;-0.02;-0.27;-0.0;-0.6
43.50141;132.271255;30.0;-0.11;0.36;-0.0;1.2
43.50138;132.27135;30.0;-0.02;-0.01;0.0;0.5
43.50135;132.271445;28.8;-0.0;-0.33;0.0;1.1
43.501321;132.271535;29.3;-0.06;0.14;-0.0;-0.5
43.501291;132.271628;30.4;-0.01;0.33;-0.0;0.8
43.501261;132.271724;30.4;-0.03;-0.02;-0.0;-0.1
43.50123;132.271819;31.2;-0.03;0.23;0.0;0.4
43.501199;132.271918;29.8;-0.04;-0.39;-0.0;-0.5
43.501169;132.272012;30.3;-0.06;0.15;-0.0;0.7
43.501139;132.272107;31.4;-0.05;0.28;-0.0;0.3
43.501107;132.272206;26.5;-0.03;-1.36;0.0;-1.9
43.501081;132.27229;27.3;-0.06;0.22;-0.0;1.1
43.501053;132.272376;24.5;-0.05;-0.76;-0.0;-0.9
43.501029;132.272453;26.1;-0.06;0.44;0.0;-0.3
43.501003;132.272535;27.7;-0.05;0.44;0.0;0.2
43.500975;132.272623;24.5;-0.07;-0.9;-0.0;-0.7
43.50095;132.2727;25.7;-0.04;0.33;-0.0;-1.1
43.500925;132.272781;26.7;-0.03;0.29;-0.0;-0.1
43.500898;132.272865;24.6;-0.02;-0.59;-0.0;-0.9
43.500873;132.272943;25.8;-0.0;0.33;0.0;0.2
43.500847;132.273024;27.6;-0.06;0.5;0.0;0.2
43.50082;132.273111;25.2;-0.05;-0.66;-0.0;-0.2
43.500794;132.27319;25.7;-0.01;0.15;0.0;0.5
43.500768;132.273271;27.7;-0.02;0.55;0.0;0.3
43.500741;132.273359;25.1;-0.07;-0.74;-0.0;0.5
43.500716;132.273438;27.7;-0.05;0.73;-0.0;-0.0
43.500688;132.273525;25.2;-0.03;-0.68;-0.06;-1.7
43.500662;132.273605;27.3;-0.0;0.57;-0.05;0.5
43.500637;132.273692;25.4;-0.03;-0.53;0.49;2.3
43.500612;132.273771;28.0;-0.02;0.71;1.12;7.4
43.50057;132.273848;24.2;-0.03;-1.04;0.52;2.0
43.500529;132.273909;26.9;-0.01;0.74;-0.18;-0.5
43.500488;132.273984;29.1;0.04;0.6;-0.2;-2.3
43.500445;132.274064;30.3;-0.02;0.35;-0.0;0.7
43.5004;132.274148;31.4;-0.02;0.29;0.0;-0.5
43.500353;132.274234;32.3;-0.03;0.25;0.0;-0.2
43.500304;132.274323;33.2;-0.02;0.27;-0.0;1.2
43.500255;132.274415;34.5;-0.01;0.34;-0.0;0.1
43.500203;132.27451;35.2;-0.06;0.2;-0.0;-1.0
43.500151;132.274607;35.4;-0.02;0.07;0.0;-0.4
43.500098;132.274705;34.7;-0.01;-0.2;-0.0;-0.3
43.500046;132.274801;36.1;-0.02;0.4;-0.0;1.5
43.499992;132.2749;34.3;0.03;-0.51;0.0;0.5
43.499941;132.274995;34.6;-0.04;0.07;0.0;-0.2
43.499889;132.27509;35.6;0.02;0.28;-0.0;-0.2
43.499836;132.275189;35.5;-0.01;-0.02;-0.0;0.1
43.499783;132.275287;36.4;-0.01;0.25;0.0;-0.3
43.499728;132.275387;36.1;0.02;-0.1;0.0;-0.5
43.499674;132.275487;34.3;0.01;-0.5;-0.0;0.0
43.499623;132.275581;35.2;-0.03;0.25;-0.0;-0.7
43.49957;132.275678;36.8;0.05;0.44;0.0;-0.5
43.499515;132.27578;37.1;-0.04;0.09;-0.0;-0.2
43.49946;132.275882;35.9;-0.02;-0.33;-0.0;0.3
43.499406;132.275981;36.9;-0.01;0.28;0.0;1.2
43.499351;132.276083;36.9;-0.07;0.01;0.0;0.9
43.499296;132.276185;37.3;0.0;0.11;0.0;-1.0
43.49924;132.276288;37.9;-0.01;0.17;0.0;0.7
43.499183;132.276393;39.4;-0.01;0.42;-0.0;-0.2
43.499124;132.276502;38.3;-0.02;-0.33;-0.0;0.5
43.499067;132.276607;37.4;-0.04;-0.23;0.0;-1.0
43.499011;132.27671;36.4;-0.08;-0.3;0.0;-0.9
43.498957;132.276811;35.9;-0.02;-0.11;0.0;-1.3
43.498903;132.27691;29.4;-0.06;-1.83;-0.0;-1.4
43.498859;132.276991;25.9;-0.06;-0.95;-0.0;-0.3
43.498821;132.277062;24.7;-0.03;-0.34;0.0;0.9
43.498784;132.277131;27.7;-0.02;0.82;-0.0;-0.6
43.498742;132.277207;25.6;-0.06;-0.59;-0.0;-0.0
43.498704;132.277278;24.5;-0.03;-0.3;-0.0;-0.5
43.498668;132.277345;27.4;-0.01;0.8;0.0;0.1
43.498627;132.277421;26.0;-0.04;-0.38;0.0;0.6
43.498588;132.277492;24.9;-0.04;-0.31;-0.0;0.6
43.498551;132.277561;27.6;0.0;0.74;-0.0;0.4
43.498509;132.277637;25.2;-0.06;-0.67;0.0;0.5
43.498472;132.277707;27.1;-0.0;0.53;0.0;-0.2
43.498431;132.277781;25.8;-0.07;-0.36;-0.0;-0.0
43.498393;132.277853;24.9;-0.03;-0.25;-0.0;0.3
43.498356;132.277921;24.4;0.0;-0.12;0.0;-1.2
43.498319;132.277989;27.8;-0.08;0.93;0.0;1.2
43.498277;132.278065;25.6;-0.01;-0.6;-0.17;-0.2
43.498239;132.278136;27.6;-0.04;0.54;0.07;1.4
43.498203;132.278217;25.7;-0.0;-0.51;0.87;4.9
43.498158;132.278279;24.7;-0.01;-0.29;0.96;4.8
43.49811;132.278332;24.8;-0.03;0.03;0.32;2.3
43.498059;132.27838;28.1;0.0;0.93;-0.2;-0.8
43.498004;132.278441;30.7;-0.02;0.71;-0.18;-0.3
43.497944;132.278508;32.9;-0.02;0.62;-0.0;0.8
43.497881;132.278579;34.3;-0.02;0.37;0.0;-0.2
43.497814;132.278654;36.1;-0.01;0.5;0.0;0.5
43.497744;132.278732;37.8;-0.02;0.47;-0.0;-0.1
43.497671;132.278814;38.5;-0.0;0.21;-0.0;0.8
43.497596;132.278898;39.4;0.03;0.23;0.0;1.0
43.49752;132.278983;37.6;0.01;-0.48;0.0;-0.9
43.497447;132.279065;38.7;-0.03;0.3;-0.0;-1.1
43.497372;132.279149;39.0;0.0;0.07;-0.0;0.2
43.497296;132.279234;39.8;-0.0;0.24;0.0;-0.1
43.497219;132.27932;40.7;-0.03;0.23;0.0;-0.5
43.49714;132.279409;38.8;0.07;-0.51;-0.0;0.3
43.497065;132.279493;38.3;-0.03;-0.15;-0.0;-0.2
43.496991;132.279576;39.6;0.03;0.35;-0.0;0.9
43.496914;132.279662;40.7;-0.01;0.32;-0.0;-1.5
43.496835;132.27975;40.8;0.01;0.02;0.0;0.9
43.496756;132.279839;37.7;-0.01;-0.85;0.0;-0.2
43.496683;132.279921;39.6;0.01;0.52;-0.0;-0.9
43.496606;132.280007;37.3;-0.0;-0.64;0.0;-0.4
43.496534;132.280088;37.4;-0.02;0.03;-0.0;0.6
43.496461;132.280169;38.1;0.02;0.2;-0.0;-0.5
43.496387;132.280252;38.2;0.02;0.03;-0.0;-0.3
43.496313;132.280335;39.5;0.03;0.34;-0.0;0.5
43.496237;132.28042;37.1;-0.06;-0.65;0.0;-1.1
43.496165;132.280501;38.7;-0.04;0.45;0.0;1.3
43.49609;132.280585;39.7;-0.07;0.27;-0.0;0.6
43.496013;132.280671;31.1;0.01;-2.39;0.0;0.6
43.495952;132.280739;27.4;0.01;-1.02;0.0;0.4
43.495899;132.280798;25.6;-0.03;-0.51;-0.0;-0.1
43.49585;132.280854;24.6;-0.04;-0.26;-0.0;0.1
43.495802;132.280907;24.9;0.01;0.08;0.0;-0.6
43.495754;132.280962;24.6;-0.03;-0.1;-0.0;-0.4
43.495706;132.281015;24.5;-0.02;-0.03;-0.0;-0.2
43.495658;132.281068;27.6;-0.04;0.85;0.0;-0.1
43.495605;132.281128;25.7;0.01;-0.52;-0.0;1.0
43.495555;132.281184;25.0;-0.02;-0.19;-0.0;0.9
43.495507;132.281238;24.6;-0.06;-0.12;0.0;0.6
43.495459;132.281292;27.2;-0.1;0.72;0.0;-0.6
43.495406;132.281351;26.1;-0.01;-0.31;-0.0;0.4
43.495356;132.281407;24.7;-0.04;-0.39;-0.0;0.4
43.495308;132.281461;24.7;-0.06;0.01;0.0;0.5
43.49526;132.281515;25.0;-0.04;0.08;0.0;-0.7
43.495211;132.281569;24.5;-0.07;-0.14;-0.01;0.0
43.495164;132.281622;27.2;-0.09;0.75;-0.17;-0.6
43.495111;132.281682;25.7;-0.05;-0.42;0.23;0.9
43.495065;132.281743;24.8;-0.01;-0.27;1.11;5.8
43.49501;132.281782;27.3;-0.11;0.7;0.84;4.7
43.494946;132.281814;29.9;-0.06;0.72;-0.16;-0.7
43.494878;132.281858;32.4;-0.05;0.69;-0.2;-0.1
43.494805;132.281906;35.1;-0.06;0.77;-0.0;1.0
43.494726;132.281958;37.6;-0.01;0.67;-0.0;1.4
43.494641;132.282014;38.9;-0.02;0.37;-0.0;2.1
43.494554;132.282071;39.2;-0.02;0.08;0.0;-0.1
43.494465;132.282129;39.8;-0.02;0.17;0.0;0.2
43.494376;132.282188;36.9;0.02;-0.81;-0.0;0.3
43.494292;132.282243;38.1;-0.04;0.34;-0.0;0.1
43.494207;132.282299;40.0;0.04;0.54;-0.0;-0.2
43.494116;132.282358;37.0;-0.06;-0.85;0.0;-0.7
43.494033;132.282413;38.9;-0.04;0.53;0.0;0.5
43.493945;132.28247;36.7;-0.02;-0.61;0.0;0.9
43.493863;132.282525;37.9;-0.02;0.35;-0.0;1.1
43.493777;132.282581;39.0;-0.06;0.3;-0.0;1.7
43.493689;132.282638;39.8;-0.03;0.23;-0.0;-0.3
43.493599;132.282697;36.8;-0.02;-0.84;-0.0;-0.0
43.493516;132.282752;38.4;0.03;0.43;0.0;1.8
43.493429;132.282808;39.6;0.04;0.34;0.0;0.5
43.49334;132.282867;39.7;0.01;0.02;0.0;0.4
43.493251;132.282926;36.7;0.03;-0.82;0.0;-2.2
43.493168;132.28298;38.2;-0.01;0.42;-0.0;0.1
43.493082;132.283037;39.0;0.02;0.23;-0.0;-1.0
43.492994;132.283094;36.6;-0.03;-0.67;0.0;-0.4
43.492911;132.283148;38.6;-0.03;0.56;0.0;-0.8
43.492824;132.283206;36.1;0.02;-0.7;-0.0;-0.9
43.492742;132.283259;37.8;0.02;0.48;0.0;0.1
43.492657;132.283315;39.5;-0.01;0.48;0.0;0.1
43.492568;132.283374;37.0;-0.07;-0.71;0.0;-0.4
43.492484;132.283428;38.1;-0.0;0.32;-0.0;0.8
43.492398;132.283485;32.7;0.01;-1.5;-0.0;0.3
43.492324;132.283533;28.2;-0.03;-1.26;0.0;-1.1
43.492261;132.283575;26.0;-0.03;-0.61;0.0;-0.2
43.492202;132.283613;24.4;-0.03;-0.44;-0.0;-0.7
43.492147;132.28365;27.7;-0.04;0.91;0.0;0.2
43.492084;132.283691;25.3;-0.0;-0.69;0.0;-0.8
43.492027;132.283728;24.5;-0.02;-0.21;-0.0;-0.7
43.491972;132.283764;27.0;0.02;0.71;-0.0;-0.8
43.491911;132.283804;25.3;0.02;-0.47;-0.0;-0.7
43.491854;132.283842;27.6;0.01;0.63;-0.0;0.5
43.491792;132.283882;25.6;-0.03;-0.57;0.0;-1.5
43.491734;132.28392;27.7;-0.05;0.59;0.0;-1.2
43.491672;132.283961;25.6;-0.05;-0.58;0.0;-0.7
43.491614;132.283999;24.6;-0.04;-0.29;0.0;1.1
43.491558;132.284035;28.0;-0.06;0.95;-0.0;-0.1
43.491495;132.284077;25.7;-0.12;-0.62;-0.0;-0.0
43.491437;132.284115;24.5;-0.01;-0.34;-0.0;0.7
43.491382;132.284151;27.8;-0.04;0.92;-0.16;0.5
43.491319;132.284192;25.6;0.01;-0.61;0.08;-0.1
43.491264;132.284237;24.6;-0.05;-0.29;0.91;7.8
43.491206;132.284262;27.0;0.02;0.68;0.86;3.9
43.491139;132.284276;27.1;-0.06;0.03;-0.07;-0.1
43.491073;132.284298;29.4;-0.04;0.64;-0.19;-0.5
43.491002;132.284321;31.0;0.02;0.43;0.0;-0.2
43.490926;132.284346;33.5;-0.04;0.7;-0.0;-0.7
43.490845;132.284374;34.8;-0.01;0.36;-0.0;0.6
43.49076;132.284402;35.2;-0.01;0.1;0.0;-0.2
43.490675;132.28443;34.8;-0.01;-0.1;0.0;0.2
43.490591;132.284458;36.3;0.01;0.41;-0.0;-0.5
43.490502;132.284488;37.0;0.02;0.2;0.0;-0.5
43.490413;132.284518;38.1;-0.01;0.29;0.0;0.4
43.49032;132.284548;36.9;0.07;-0.32;-0.0;-0.9
43.490231;132.284578;36.0;-0.08;-0.25;0.0;-1.0
43.490143;132.284607;37.8;-0.02;0.51;0.0;0.8
43.490051;132.284638;38.4;0.0;0.17;-0.0;-0.7
43.489958;132.284669;35.6;-0.0;-0.78;-0.0;0.5
43.489871;132.284698;36.7;-0.07;0.28;0.0;0.1
43.489782;132.284728;37.5;0.0;0.22;-0.0;0.6
43.489691;132.284758;34.6;0.04;-0.79;-0.0;1.0
43.489607;132.284786;35.5;0.08;0.24;0.0;1.3
43.489521;132.284815;36.3;0.04;0.23;0.0;1.0
43.489433;132.284844;36.9;0.0;0.16;0.0;-0.1
43.489343;132.284874;37.9;0.01;0.28;-0.0;-1.1
43.489251;132.284905;36.7;-0.02;-0.34;0.0;0.5
43.489162;132.284935;35.5;-0.01;-0.32;-0.0;-0.5
43.489076;132.284963;36.0;-0.01;0.12;-0.0;2.1
43.488988;132.284992;36.5;0.02;0.15;0.0;0.1
43.4889;132.285022;35.8;-0.07;-0.2;0.0;0.9
43.488813;132.285051;35.7;-0.03;-0.03;-0.0;0.7
43.488726;132.28508;34.2;0.02;-0.42;0.0;0.7
43.488643;132.285108;35.3;0.02;0.32;0.0;0.9
43.488557;132.285136;35.8;0.01;0.13;-0.0;-0.1
43.48847;132.285165;34.9;0.01;-0.24;-0.0;1.9
43.488386;132.285193;35.2;-0.03;0.08;0.0;-0.5
43.4883;132.285222;36.3;0.03;0.3;0.0;-0.3
43.488212;132.285251;35.2;-0.03;-0.29;0.0;-0.9
43.488127;132.28528;36.7;-0.04;0.41;0.0;-1.5
