широта;долгота;скорость;ускорение по Z;ускорение по X;ускорение по Y;Угол наклона
50.002982;132.187147;111.6;-0.04;-0.11;1.06;7.1
50.002907;132.186731;111.3;-0.05;-0.03;1.18;7.4
50.00284;132.186311;111.5;-0.01;0.13;1.04;5.2
50.002784;132.185887;111.6;-0.0;0.08;1.16;8.0
50.002737;132.185455;112.8;0.01;0.32;1.22;9.1
50.0027;132.185018;113.5;-0.02;0.14;1.11;7.0
50.002672;132.184577;114.1;-0.06;0.12;1.04;7.9
50.002655;132.184132;114.7;-0.03;0.2;1.09;7.6
50.002648;132.183688;114.6;-0.04;-0.1;1.17;8.1
50.00265;132.183242;114.7;-0.01;0.1;1.1;7.4
50.002662;132.182797;115.0;-0.02;0.08;1.06;7.5
50.002684;132.182351;115.2;-0.02;0.08;1.12;7.6
50.002716;132.181908;114.9;-0.04;0.05;1.2;8.1
50.002759;132.181464;115.6;-0.02;0.24;1.18;8.2
50.002812;132.181026;114.8;-0.0;-0.18;1.22;8.5
50.002875;132.18059;115.1;-0.02;-0.02;1.11;7.8
50.002948;132.180157;115.4;0.02;0.15;1.16;6.5
50.00303;132.17973;114.8;0.02;-0.18;1.08;6.8
50.003122;132.179307;115.0;0.02;0.04;1.08;6.6
50.003222;132.17889;114.7;-0.02;-0.05;1.18;9.2
50.003333;132.178475;115.8;-0.0;0.19;1.07;8.0
50.003451;132.178067;115.2;-0.08;-0.21;0.98;6.6
50.003578;132.177666;115.1;-0.02;-0.03;1.17;7.5
50.003715;132.17727;115.6;0.01;0.2;1.09;7.5
50.003858;132.176884;114.9;-0.01;-0.17;1.03;6.2
50.004011;132.176505;115.3;0.01;0.16;1.18;8.0
50.004174;132.176133;115.8;-0.03;0.11;1.12;7.6
50.004344;132.175771;115.8;-0.07;0.04;1.12;6.7
50.004524;132.175419;115.7;-0.05;-0.13;1.23;9.0
50.00471;132.175074;116.1;-0.02;0.16;0.97;6.3
50.004905;132.174739;116.2;-0.01;0.05;1.14;8.4
50.005106;132.174418;115.5;-0.02;-0.14;1.19;7.7
50.005313;132.174107;115.5;-0.01;-0.1;1.14;7.7
50.005528;132.173807;115.7;0.0;0.08;1.03;6.4
50.005752;132.173517;116.8;-0.02;0.32;1.2;8.1
50.005982;132.173239;116.7;-0.01;-0.07;1.1;7.3
50.006219;132.172972;117.1;-0.06;0.06;1.04;6.7
50.006462;132.172718;117.2;0.01;0.11;1.23;8.3
50.006711;132.17248;117.4;0.02;-0.06;1.3;8.9
50.006967;132.172255;117.5;-0.01;0.06;1.19;7.9
50.007227;132.172044;117.7;0.01;0.08;1.11;7.6
50.007491;132.171848;117.1;-0.03;-0.11;1.11;7.1
50.00776;132.171665;117.5;-0.02;0.13;1.1;7.3
50.00803;132.171497;116.7;-0.05;-0.32;1.08;6.8
50.008306;132.171345;117.4;-0.0;0.16;1.22;7.3
50.008584;132.171207;116.9;-0.01;-0.22;1.05;6.2
50.008866;132.171082;117.4;-0.04;0.17;1.02;7.0
50.00915;132.170969;117.4;-0.01;0.03;0.86;5.9
50.009435;132.170867;117.1;-0.03;-0.15;0.74;3.9
50.009719;132.170773;116.4;-0.04;-0.24;0.62;3.8
50.010006;132.17069;117.0;-0.03;0.12;0.74;5.2
50.010295;132.170614;117.3;-0.01;0.11;0.64;4.6
50.010582;132.170547;116.7;-0.0;-0.13;0.53;4.2
50.010874;132.170484;118.0;-0.01;0.39;0.41;2.1
50.011166;132.170425;117.8;-0.02;-0.04;0.29;1.8
50.011457;132.170373;117.6;-0.03;-0.16;0.45;2.7
50.01175;132.170326;117.9;0.01;0.01;0.3;2.5
50.012045;132.170283;118.7;-0.0;0.14;0.39;2.7
50.012338;132.170244;117.9;-0.04;-0.28;0.22;1.9
50.012631;132.170209;117.7;-0.02;-0.06;0.28;1.6
50.012923;132.170175;117.6;-0.02;-0.05;0.04;-0.3
50.013217;132.170143;117.9;-0.06;0.16;0.2;1.0
50.013508;132.170115;117.1;-0.04;-0.24;0.23;1.3
50.013799;132.17009;116.6;-0.06;-0.09;0.22;2.0
50.01409;132.170066;116.8;-0.07;-0.01;0.15;-0.0
50.014382;132.170042;117.2;-0.03;0.17;-0.03;-0.8
50.014673;132.170019;117.0;-0.03;0.02;0.09;0.4
50.014965;132.169998;117.1;0.0;0.11;0.13;1.8
50.015257;132.169979;117.0;-0.05;-0.06;0.19;1.6
50.015549;132.169962;117.2;-0.0;0.08;0.13;1.5
50.015842;132.169943;117.7;-0.03;0.15;-0.04;0.1
50.016135;132.169925;117.5;-0.04;-0.11;0.09;1.3
50.016428;132.169908;117.2;-0.01;-0.0;0.06;0.4
50.016719;132.169893;116.7;-0.02;-0.16;0.1;0.6
50.017008;132.169877;116.2;-0.01;-0.11;-0.02;-0.6
50.017297;132.169862;115.8;0.0;-0.12;0.1;0.4
50.017588;132.169849;116.7;-0.01;0.28;0.16;2.2
50.017882;132.169838;117.5;-0.04;0.23;0.12;-0.4
50.018174;132.169827;117.3;-0.04;-0.1;0.01;0.1
50.018468;132.169817;117.6;-0.06;0.03;0.09;1.6
50.018761;132.169808;117.8;-0.01;-0.02;0.02;0.4
50.019054;132.169799;117.2;-0.02;-0.1;0.03;0.2
50.019345;132.169792;116.7;-0.06;-0.15;0.07;-0.1
50.019638;132.169786;117.3;-0.03;0.19;0.16;1.2
50.019931;132.169781;117.6;-0.04;0.2;0.09;1.2
50.020222;132.169777;116.8;-0.06;-0.21;0.01;0.3
50.020513;132.169773;116.3;-0.03;-0.13;-0.08;-0.3
50.020802;132.169767;115.9;-0.05;-0.11;0.01;-0.9
50.021091;132.169762;116.0;-0.01;-0.01;-0.01;0.3
50.02138;132.169759;115.6;-0.02;-0.12;0.14;0.3
50.02167;132.169758;116.2;0.01;0.23;0.08;0.7
50.02196;132.169756;116.5;-0.05;0.12;0.01;0.6
50.02225;132.169755;116.2;-0.02;-0.12;0.06;0.9
50.022538;132.169753;115.4;-0.02;-0.32;0.04;0.0
50.022825;132.169752;115.0;-0.03;-0.0;-0.01;-1.1
50.023112;132.169752;115.0;-0.04;-0.01;-0.01;-0.0
50.023398;132.169751;114.9;-0.01;-0.01;0.04;0.1
50.023685;132.169751;114.9;-0.02;-0.01;-0.06;-1.1
50.023974;132.16975;115.7;-0.02;0.23;-0.06;-0.2
50.024262;132.169749;115.4;-0.03;-0.16;0.02;-0.5
50.024549;132.169748;114.9;-0.06;-0.24;-0.12;-0.7
50.024837;132.169747;115.6;-0.05;0.2;0.07;1.0
50.025125;132.169747;115.5;-0.02;-0.08;0.0;0.3
50.025413;132.169748;115.3;-0.06;-0.01;0.14;1.3
50.025699;132.169749;114.7;-0.06;-0.18;0.07;0.6
50.025985;132.169751;114.4;-0.04;-0.15;0.05;0.8
50.02627;132.169753;114.5;-0.07;0.03;-0.06;-0.3
50.026556;132.169756;114.5;-0.03;0.02;0.16;2.2
50.026842;132.169757;114.6;0.0;0.01;-0.17;-1.5
50.027128;132.169757;114.5;-0.03;-0.05;0.04;-0.3
50.027413;132.169756;114.3;-0.04;-0.11;-0.14;-1.6
50.027699;132.169754;114.8;-0.01;0.22;-0.11;-1.3
50.027984;132.169751;114.2;-0.02;-0.07;-0.01;0.7
50.028272;132.169746;115.5;-0.01;0.29;-0.19;-1.2
50.028562;132.16974;116.1;-0.02;0.19;0.06;0.5
50.028851;132.169733;115.6;-0.02;-0.15;-0.11;-1.0
50.029139;132.169727;115.6;-0.04;-0.07;0.09;0.6
50.029427;132.169719;115.6;-0.01;-0.02;-0.07;-0.7
50.029715;132.169712;115.4;-0.01;-0.01;-0.02;-0.0
50.030002;132.169704;115.0;-0.04;-0.11;-0.05;-0.4
50.030289;132.169695;115.1;-0.05;-0.08;-0.14;-1.0
50.030576;132.169686;114.9;-0.03;0.04;-0.05;1.1
50.03086;132.169676;113.6;-0.03;-0.37;-0.07;0.6
50.031143;132.169667;113.7;-0.06;0.03;0.08;1.3
50.031427;132.169657;113.6;-0.01;-0.09;-0.06;-1.8
50.031713;132.169648;114.6;-0.02;0.28;-0.04;-0.0
50.031998;132.169637;114.2;-0.08;0.05;-0.01;0.6
50.032281;132.169627;113.6;-0.03;-0.21;-0.03;1.0
50.032564;132.169616;113.4;-0.02;0.09;-0.05;-0.3
50.032848;132.169605;114.1;-0.02;0.2;-0.01;1.3
50.033133;132.169593;114.1;0.03;0.03;-0.05;-0.3
50.033417;132.169578;113.9;-0.02;0.03;-0.24;-1.5
50.033701;132.169564;113.9;-0.04;-0.01;0.02;-0.3
50.033984;132.16955;113.4;-0.02;-0.06;-0.0;0.9
50.034265;132.169535;112.9;-0.0;-0.16;-0.07;-0.7
50.034547;132.169519;112.7;-0.01;-0.06;-0.15;-0.9
50.034829;132.169501;113.3;-0.03;0.13;-0.08;-1.3
50.035111;132.169484;113.0;-0.01;-0.0;0.04;-0.3
50.035392;132.169467;112.8;-0.04;-0.15;-0.05;-1.7
50.035673;132.16945;112.8;-0.04;-0.08;-0.04;-1.1
50.035955;132.169432;113.0;-0.07;0.06;-0.12;-0.8
50.036237;132.169412;113.1;-0.06;0.05;-0.02;0.1
50.036518;132.169392;112.8;-0.06;0.03;-0.06;-0.1
50.036799;132.16937;112.6;0.01;-0.15;-0.14;-0.1
50.037078;132.169346;112.3;-0.02;-0.15;-0.21;-0.8
50.037357;132.169321;111.7;0.02;-0.24;-0.07;-0.6
50.037634;132.169294;111.5;-0.06;0.07;-0.05;-1.0
50.037912;132.169267;111.6;-0.03;-0.03;-0.04;-0.7
50.038188;132.169239;110.8;-0.01;-0.22;-0.13;-1.1
50.038461;132.16921;109.7;-0.03;-0.26;-0.03;-0.6
50.038736;132.169181;110.2;0.01;0.14;-0.02;-0.2
50.03901;132.169151;110.2;-0.01;0.03;-0.06;-0.2
50.039283;132.169117;109.7;-0.02;-0.09;-0.24;-1.3
50.039558;132.169083;110.3;-0.04;0.02;-0.06;0.1
50.039831;132.169046;110.1;-0.05;-0.12;-0.15;-1.9
50.040106;132.169009;110.4;-0.05;0.13;-0.02;0.7
50.040379;132.168974;109.8;-0.01;-0.16;0.04;1.8
50.040651;132.168938;109.6;-0.04;-0.08;-0.04;-0.5
50.040922;132.168901;109.1;-0.02;-0.17;-0.03;-0.8
50.041193;132.168863;108.7;-0.01;-0.02;-0.06;-1.3
50.041462;132.168823;108.4;-0.04;-0.09;-0.23;-1.8
50.041731;132.168783;108.5;-0.06;0.03;0.06;1.4
50.042;132.168742;108.1;-0.03;-0.16;-0.07;-0.3
50.042269;132.168704;108.4;-0.02;0.09;0.15;0.7
50.04254;132.168664;108.9;-0.02;0.12;0.0;-0.2
50.042809;132.168623;108.5;0.0;-0.1;-0.08;-0.4
50.043079;132.168583;108.6;-0.01;-0.01;0.14;1.0
50.043349;132.168542;108.8;-0.01;0.04;-0.13;-1.2
50.043619;132.168502;108.7;0.01;-0.01;0.05;0.8
50.043889;132.168461;108.8;-0.03;0.09;0.03;1.5
50.044158;132.16842;108.5;0.0;-0.22;-0.03;0.5
50.044427;132.168378;108.4;0.01;-0.04;-0.08;-0.1
50.044696;132.168336;108.2;0.0;0.03;-0.02;-0.2
50.044963;132.168296;107.7;0.01;-0.15;0.12;0.2
50.045231;132.168254;107.8;-0.07;-0.03;-0.05;-0.2
50.045498;132.168211;107.7;-0.05;0.02;-0.18;-1.7
50.045766;132.168168;107.6;-0.03;0.0;-0.01;0.6
50.046033;132.168124;107.7;-0.03;-0.05;0.01;0.0
50.046299;132.16808;107.2;-0.04;-0.06;-0.08;-1.1
50.046566;132.168037;107.4;-0.04;-0.03;0.02;0.5
50.04683;132.167992;106.7;-0.03;-0.22;-0.08;-0.3
50.047093;132.167946;105.9;-0.03;-0.27;-0.07;-0.6
50.047358;132.167898;107.1;-0.03;0.47;-0.03;0.1
50.047624;132.16785;107.2;-0.04;0.03;-0.2;-2.3
50.047889;132.167802;106.9;-0.02;-0.15;0.14;0.6
50.048156;132.167758;107.4;0.01;0.26;0.21;2.1
50.04842;132.167715;106.6;0.04;-0.18;0.03;0.0
50.048683;132.167672;106.1;0.0;-0.12;0.04;0.4
50.048947;132.167629;106.1;-0.03;-0.02;-0.05;-0.6
50.049209;132.167585;105.9;-0.03;-0.08;-0.02;-1.4
50.049472;132.167543;106.0;-0.02;0.16;0.08;0.6
50.049734;132.1675;105.5;-0.01;-0.24;0.01;-0.1
50.049998;132.167459;106.2;-0.05;0.14;0.03;0.5
50.05026;132.167418;105.4;-0.01;-0.23;0.02;0.4
50.05052;132.167378;104.9;-0.05;-0.19;0.07;-0.3
50.050782;132.167337;105.6;-0.04;0.3;-0.05;0.0
50.051045;132.167296;106.0;-0.05;-0.03;0.03;0.4
50.051308;132.167254;105.9;-0.04;-0.03;-0.07;-1.0
50.051569;132.167213;105.3;-0.02;-0.18;0.0;-0.2
50.051829;132.167173;104.5;-0.03;-0.21;0.18;0.5
50.052091;132.167132;105.4;-0.01;0.13;-0.05;0.2
50.05235;132.167092;104.4;-0.01;-0.24;0.06;0.2
50.052607;132.167051;103.6;-0.03;-0.22;-0.08;-0.9
50.052865;132.167012;103.8;-0.06;0.09;0.05;1.5
50.053122;132.166972;103.8;-0.08;-0.01;0.01;-0.5
50.053379;132.166933;103.3;-0.04;-0.1;-0.02;-0.7
50.053635;132.166894;103.2;-0.01;-0.01;0.08;-0.4
50.053892;132.166855;103.5;-0.01;0.11;0.0;-0.5
50.05415;132.166816;103.7;-0.02;-0.05;0.0;0.1
50.054407;132.166776;103.6;-0.04;-0.05;-0.04;-0.9
50.054664;132.166739;103.3;-0.03;-0.03;0.15;1.0
50.054919;132.166702;102.8;-0.03;-0.13;0.02;0.9
50.055175;132.166665;103.0;-0.05;-0.01;0.11;1.1
50.055433;132.166629;103.5;-0.08;0.11;-0.01;0.3
50.055691;132.166592;103.8;-0.05;0.16;0.04;0.4
50.055947;132.166554;103.2;-0.06;-0.07;-0.11;-0.8
50.056203;132.166518;103.0;-0.06;-0.15;0.08;-0.4
50.056458;132.166482;102.7;-0.05;-0.07;0.04;0.9
50.056714;132.166445;102.8;-0.06;-0.04;-0.04;-0.9
50.056967;132.166411;101.9;-0.0;-0.14;0.11;0.9
50.057221;132.166374;102.3;-0.05;0.09;-0.17;-1.1
50.057476;132.166338;102.8;-0.01;0.12;-0.01;-0.4
50.057731;132.1663;102.6;0.01;0.0;-0.04;0.1
50.057987;132.166264;103.0;-0.02;0.05;0.11;1.8
50.058243;132.166227;102.7;-0.0;-0.17;0.0;-0.1
50.058498;132.166192;102.9;-0.0;0.08;0.03;-0.4
50.058754;132.166157;102.8;-0.02;-0.03;-0.06;0.2
50.059008;132.166121;102.3;0.02;-0.13;0.0;-0.6
50.059263;132.166083;102.6;0.0;0.1;-0.07;0.3
50.059518;132.166046;102.5;-0.03;-0.04;0.0;-0.2
50.059771;132.166007;102.1;-0.05;-0.1;-0.02;0.5
50.060024;132.165969;102.0;-0.03;0.11;-0.0;0.2
50.060277;132.16593;101.6;-0.02;-0.17;-0.05;0.3
50.060528;132.16589;101.4;-0.03;0.04;-0.02;-1.2
50.06078;132.165851;101.2;-0.03;0.0;0.05;0.5
50.061031;132.165813;101.0;-0.07;-0.07;0.03;0.8
50.061281;132.165775;101.0;-0.03;-0.04;-0.01;1.4
50.061533;132.165735;101.5;-0.02;0.28;-0.12;-1.8
50.061784;132.165695;100.9;-0.05;-0.19;-0.05;-1.2
50.062037;132.165653;101.9;-0.01;0.29;-0.1;0.5
50.06229;132.165611;102.0;-0.03;-0.09;-0.03;-0.8
50.062542;132.165569;101.9;-0.02;-0.07;-0.09;-0.7
50.062794;132.165526;101.5;0.03;-0.07;-0.09;-0.1
50.063047;132.165483;101.8;-0.0;0.14;-0.09;-0.3
50.063298;132.165439;101.3;-0.02;-0.0;0.03;0.5
50.063549;132.165393;101.1;-0.03;-0.07;-0.09;-1.0
50.0638;132.165346;101.6;-0.01;0.07;0.0;0.5
50.064051;132.165299;101.3;0.01;-0.17;-0.03;-0.1
50.064301;132.165252;100.7;-0.04;-0.11;0.04;0.7
50.064551;132.165204;101.1;-0.04;0.12;-0.1;-0.7
50.064803;132.165155;101.6;-0.02;0.14;-0.0;-0.5
50.065054;132.165105;101.7;-0.05;0.02;-0.1;0.3
50.065306;132.165055;101.7;-0.05;-0.05;0.09;1.6
50.065555;132.165004;100.6;-0.07;-0.37;-0.07;-1.4
50.065806;132.164953;101.4;-0.06;0.19;-0.03;-0.1
50.066059;132.1649;102.2;-0.03;0.2;-0.14;-1.0
50.066312;132.164846;102.4;-0.05;0.02;-0.0;0.7
50.066566;132.164792;102.7;-0.03;0.09;-0.02;0.7
50.06682;132.164738;102.7;-0.04;-0.19;-0.05;-0.5
50.067073;132.164683;102.3;-0.01;-0.07;-0.04;0.2
50.067326;132.164627;102.5;-0.05;-0.02;-0.03;1.2
50.067578;132.164571;101.9;0.01;-0.11;-0.11;-1.1
50.067829;132.164513;101.6;-0.0;-0.07;-0.09;0.5
50.068079;132.164454;101.4;-0.02;-0.1;-0.06;0.4
50.06833;132.164394;102.0;-0.04;0.17;0.01;0.1
50.068582;132.164335;102.0;-0.01;-0.04;0.02;-0.4
50.068833;132.164274;101.8;-0.07;-0.04;-0.11;-0.9
50.069083;132.164214;101.3;-0.05;-0.16;0.08;-0.1
50.069332;132.164155;100.9;-0.04;-0.18;0.05;0.9
50.069581;132.164095;101.0;-0.01;0.12;0.01;0.2
50.06983;132.164035;101.1;-0.03;0.09;-0.01;0.6
50.070081;132.163973;101.6;-0.04;0.1;-0.14;-1.2
50.070333;132.163912;102.1;-0.01;0.15;0.07;0.8
50.070584;132.16385;102.0;-0.04;-0.06;0.0;-0.3
50.070834;132.163788;101.6;-0.03;0.01;0.04;0.8
50.071086;132.163725;102.1;-0.07;0.05;-0.17;-1.9
50.071337;132.163661;102.2;0.01;0.13;-0.01;0.2
50.07159;132.163598;102.5;-0.03;0.02;-0.04;-0.1
50.071843;132.163534;102.7;-0.01;0.02;0.07;1.7
50.072096;132.163473;102.5;-0.05;0.0;0.09;0.5
50.072349;132.163411;102.6;-0.02;0.12;-0.0;1.1
50.072602;132.163348;102.9;0.0;0.01;0.04;0.6
50.072856;132.163287;102.9;-0.01;0.06;0.04;-0.9
50.073108;132.163227;102.2;-0.0;-0.22;0.1;1.7
50.073361;132.163168;102.3;-0.04;0.08;-0.02;-0.7
50.073613;132.163107;102.2;-0.03;-0.11;-0.05;-0.2
50.073867;132.163047;103.1;-0.02;0.25;0.02;-0.7
50.07412;132.162988;102.4;-0.05;-0.17;0.12;0.9
50.074372;132.162929;102.4;-0.04;-0.08;-0.02;0.1
50.074624;132.16287;102.1;-0.04;-0.14;0.01;0.2
50.074877;132.162811;102.5;-0.01;0.06;-0.1;-0.5
50.07513;132.162752;102.5;-0.03;0.1;0.05;1.1
50.075383;132.162695;102.5;-0.04;-0.04;0.16;2.1
50.075637;132.162639;102.7;-0.02;0.17;0.11;1.1
50.075891;132.162584;102.8;-0.07;0.08;0.13;1.5
50.076145;132.16253;102.9;-0.05;0.03;0.13;-0.1
50.076398;132.162477;102.1;-0.07;-0.2;-0.0;0.2
50.076649;132.162425;101.7;-0.01;-0.01;0.08;0.7
50.076905;132.162374;103.2;-0.04;0.43;0.12;1.2
50.077159;132.162323;102.8;-0.03;-0.13;0.01;0.0
50.077414;132.162272;103.0;-0.02;0.11;0.1;0.7
50.07767;132.162223;103.4;-0.03;0.1;0.12;0.3
50.077927;132.162175;103.5;-0.04;0.05;0.05;1.8
50.078183;132.162128;103.5;-0.04;-0.05;0.14;0.2
50.078439;132.162083;103.3;0.02;-0.14;0.11;0.6
50.078696;132.162039;103.7;0.01;0.06;0.13;1.8
50.078955;132.161996;104.0;-0.01;0.09;0.15;1.3
50.079212;132.161956;103.8;-0.01;-0.04;0.06;0.1
50.07947;132.161915;103.8;-0.05;-0.08;0.03;0.5
50.079728;132.161875;103.9;-0.08;-0.04;-0.0;0.0
50.079986;132.161836;104.0;-0.06;0.01;-0.03;0.4
50.080245;132.161795;104.3;-0.03;0.13;-0.08;-0.2
50.080504;132.161755;104.3;-0.0;0.04;0.01;-0.0
50.080763;132.161719;104.1;-0.06;-0.02;0.2;1.8
50.081023;132.161682;104.7;-0.04;0.05;0.01;0.2
50.081285;132.161646;105.3;-0.05;0.26;0.05;0.8
50.081546;132.161611;105.1;-0.01;0.06;-0.01;-0.7
50.081807;132.161576;104.9;0.02;-0.2;-0.02;0.9
50.082069;132.16154;105.4;-0.01;0.2;-0.05;-0.1
50.082333;132.161505;106.3;-0.01;0.35;0.07;1.3
50.082598;132.161471;106.5;0.0;0.02;0.12;1.0
50.082863;132.161439;106.5;0.01;-0.0;0.05;0.4
50.083126;132.161407;105.9;-0.07;-0.15;-0.02;-0.9
50.083389;132.161374;105.7;-0.03;-0.03;-0.03;0.8
50.083652;132.161342;105.5;-0.01;-0.01;0.07;0.6
50.083914;132.161309;105.6;0.0;0.03;-0.07;0.0
50.084179;132.161277;106.6;-0.03;0.25;0.09;0.6
50.084444;132.161245;106.4;-0.02;-0.05;0.07;0.0
50.084711;132.161213;107.2;-0.03;0.14;0.06;0.6
50.084976;132.161182;106.9;-0.06;0.02;0.06;0.4
50.085244;132.161152;107.6;-0.04;0.15;0.06;-0.2
50.085512;132.161123;107.6;-0.0;-0.14;0.08;0.3
50.08578;132.161094;107.6;-0.02;-0.12;-0.06;-0.3
50.086048;132.161065;107.5;-0.02;-0.02;-0.02;0.3
50.086315;132.161037;107.6;-0.01;-0.02;0.04;-0.3
50.086583;132.161008;107.6;-0.03;0.0;0.01;1.1
50.086853;132.160981;108.3;-0.01;0.14;0.12;0.8
50.087123;132.160953;108.3;-0.01;0.04;-0.03;-0.7
50.087393;132.160927;108.5;-0.02;0.09;0.11;0.4
50.087664;132.160901;109.0;-0.02;0.13;0.06;-0.2
50.087936;132.160876;109.0;-0.03;0.07;0.09;2.3
50.088208;132.160852;109.3;0.01;0.07;0.01;-0.7
50.088481;132.160827;109.3;-0.02;0.13;0.01;1.1
50.088752;132.160803;108.9;-0.01;-0.09;0.0;-0.6
50.089022;132.16078;108.5;-0.06;-0.21;0.12;0.9
50.089291;132.160755;108.1;-0.05;-0.04;-0.15;-0.6
50.08956;132.16073;107.8;-0.04;-0.02;-0.07;-2.0
50.089828;132.160705;107.5;-0.03;0.01;-0.02;-1.3
50.090097;132.160678;108.1;-0.04;0.21;-0.09;0.1
50.090366;132.160653;108.1;-0.0;0.17;-0.01;0.0
50.090637;132.160628;108.5;-0.01;0.07;0.06;0.2
50.090906;132.160602;108.3;-0.03;-0.07;-0.03;-0.3
50.091177;132.160577;108.7;-0.03;0.18;-0.02;0.6
50.091447;132.160553;108.4;-0.05;-0.14;0.03;0.1
50.091716;132.160528;107.9;-0.04;-0.14;-0.11;0.1
50.091985;132.160505;108.2;-0.04;0.0;0.09;-0.5
50.092256;132.160482;108.6;-0.03;0.18;0.06;0.9
50.092527;132.160459;108.8;-0.03;-0.01;-0.03;1.1
50.092798;132.160435;108.9;-0.03;0.09;-0.05;0.2
50.093072;132.160411;109.8;-0.01;0.24;0.06;-0.5
50.093347;132.160388;110.5;-0.01;0.28;-0.05;0.3
50.093624;132.160361;111.3;0.01;0.28;-0.14;-1.3
50.093904;132.160335;112.5;0.01;0.27;-0.09;-0.7
50.094186;132.16031;113.0;-0.02;0.26;0.11;-0.0
50.094465;132.160283;112.0;-0.02;-0.21;-0.15;-0.3
50.094744;132.160255;111.9;-0.05;0.03;-0.1;0.2
50.095024;132.160227;112.4;-0.06;0.15;0.07;0.9
50.095303;132.160198;112.1;-0.01;-0.14;-0.18;-1.3
50.095582;132.160169;112.0;-0.02;-0.03;0.02;0.4
50.09586;132.160139;111.8;-0.04;-0.07;-0.01;0.1
50.09614;132.160109;112.4;-0.06;0.15;-0.06;-0.8
50.096417;132.160077;111.5;-0.06;-0.27;-0.07;-0.0
50.096695;132.160046;111.5;-0.03;0.02;-0.01;-0.1
50.096974;132.160014;112.4;-0.02;0.16;-0.09;-1.4
50.097256;132.159981;113.1;-0.03;0.1;-0.07;-0.6
50.097539;132.159946;113.9;0.0;0.18;-0.09;0.5
50.097822;132.159913;113.8;-0.01;-0.14;0.02;0.3
50.098104;132.15988;113.3;-0.0;0.05;0.01;-0.1
50.098385;132.159848;112.7;-0.02;-0.17;0.04;0.3
50.098665;132.159817;112.6;-0.02;0.06;0.07;0.7
50.098944;132.159788;112.1;-0.03;-0.12;0.15;0.2
50.099224;132.159761;112.4;-0.04;0.02;0.11;0.3
50.099506;132.159732;113.0;-0.01;0.3;-0.14;-0.3
50.099787;132.159704;113.0;-0.0;0.02;0.05;0.6
50.100068;132.159675;113.1;-0.04;0.01;-0.05;-0.9
50.100351;132.159645;113.6;-0.06;0.08;-0.15;-1.0
50.100633;132.159616;113.4;-0.08;-0.04;0.07;1.6
50.100917;132.159587;114.0;-0.03;0.2;-0.04;0.2
50.101201;132.159558;113.8;-0.05;-0.14;-0.01;0.2
50.101485;132.159529;114.3;-0.02;0.22;0.06;1.2
50.101769;132.159501;114.1;-0.02;-0.05;0.08;1.0
50.102055;132.159473;114.8;-0.0;0.16;0.08;1.3
50.102341;132.159446;114.8;-0.04;-0.04;-0.04;-1.3
50.102629;132.159419;115.5;-0.04;0.24;0.09;0.3
50.102917;132.159394;115.6;0.0;0.05;0.07;0.5
50.103206;132.159369;116.0;0.0;0.11;0.0;-0.0
50.103495;132.159344;115.9;0.02;-0.02;0.1;1.3
50.103782;132.15932;115.3;-0.0;-0.11;-0.0;0.4
50.10407;132.159296;115.8;-0.03;0.13;0.07;-0.2
50.104359;132.159273;115.9;-0.05;-0.0;0.16;1.1
50.104648;132.159251;115.8;-0.02;0.04;0.04;1.0
50.104934;132.159231;114.9;0.0;-0.27;0.07;0.2
50.105223;132.159211;116.0;-0.01;0.33;0.08;1.4
50.105513;132.159192;116.2;-0.05;0.16;0.05;0.6
50.105802;132.159175;116.0;-0.02;-0.19;0.17;0.7
50.106092;132.159159;116.2;-0.05;0.18;0.14;0.9
50.106381;132.159145;116.1;-0.06;0.07;0.03;-0.3
50.106671;132.15913;116.0;-0.04;-0.09;0.0;-0.4
50.10696;132.159116;116.2;-0.06;0.0;0.13;0.0
50.107253;132.159103;117.2;-0.06;0.26;0.11;0.4
50.107546;132.159092;117.4;-0.04;0.06;0.15;0.7
50.107838;132.159083;117.4;-0.03;-0.07;0.09;0.3
50.108132;132.159073;117.6;-0.0;0.1;-0.04;-0.5
50.108424;132.159063;117.2;-0.04;-0.12;-0.07;-0.4
50.108717;132.159053;117.4;0.0;0.04;0.01;0.2
50.10901;132.159044;117.6;0.01;-0.09;0.05;-0.9
50.109303;132.159035;117.2;0.01;-0.02;-0.06;0.4
50.109596;132.159027;117.6;-0.03;0.03;0.18;2.0
50.109889;132.159018;117.2;-0.02;-0.15;-0.08;-0.5
50.11018;132.15901;116.8;-0.05;-0.04;0.06;0.8
50.110472;132.159003;117.1;-0.01;0.07;0.04;0.3
50.110763;132.158996;116.6;-0.03;-0.23;0.05;0.3
50.111052;132.15899;115.8;-0.03;-0.09;0.17;0.9
50.111341;132.158987;115.9;0.0;0.08;0.09;0.6
50.111632;132.158983;116.6;-0.02;0.16;0.04;1.4
50.111924;132.158979;117.0;-0.07;0.14;-0.08;0.0
50.112217;132.158976;117.4;-0.08;0.16;0.06;-0.0
50.112508;132.158972;116.8;-0.05;-0.12;-0.04;-0.5
50.112801;132.15897;117.4;-0.01;0.12;0.06;0.5
50.113093;132.158968;117.0;-0.06;0.04;-0.06;-0.4
50.113385;132.158964;117.0;-0.04;-0.05;-0.06;-0.0
50.113676;132.158961;116.7;0.02;0.03;0.01;0.1
50.113967;132.158957;116.6;-0.06;-0.0;-0.01;1.6
50.114257;132.158954;116.4;-0.02;-0.12;0.09;0.9
